[INFO] time: 2024-12-12 06:28:17, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qwdqwd', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 06:28:36, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qwdqwd', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 06:28:51, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 06:30:17, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:18, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:21, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:38, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:39, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:42, module: simulation_data_mgt, actor: analyzeHandoverResult, function: analyzeHandoverResult, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:54:42, module: simulation_data_mgt, actor: genHandoverResultPDF, function: genHandoverResultPDF, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 22:32:14, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 22:32:28, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:33:47, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:53:09, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:13, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:21, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:21, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:24, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:24, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:26, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:28, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:29, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:54:31, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:57:14, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 22:57:21, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 22:57:30, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_coverage_tmp, payload: {'handover_uid': 'latestHandover.handover_uid'}
[INFO] time: 2024-12-12 22:58:18, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:00:56, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:02:43, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:02:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:03:09, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:03:12, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:07:00, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_connected_duration_tmp, payload: {'handover_uid': 'latestAnalysis.analysis_uid'}
[INFO] time: 2024-12-12 23:07:10, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:08:55, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:10:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:10:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:10:24, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:10:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:10:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:10:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:11:49, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:11:51, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:26:21, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:28:53, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:29:05, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:33:02, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:36:13, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:39:33, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:40:05, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:46:30, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:46:43, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:49:30, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:50:13, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:52:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:53:00, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 23:53:04, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
